129.169.000.000|129.169.255.255|英国||
129.175.000.000|129.175.255.255|法国||
129.177.000.000|129.177.255.255|挪威||
129.178.000.000|129.178.255.255|瑞典||
129.181.000.000|129.181.255.255|法国||
129.182.000.000|129.182.255.255|法国||
129.183.000.000|129.183.255.255|法国||
129.184.000.000|129.184.255.255|法国||
129.185.000.000|129.185.255.255|法国||
129.187.000.000|129.187.255.255|德国||
129.194.000.000|129.194.255.255|瑞士||
129.195.000.000|129.195.255.255|瑞士||
129.199.000.000|129.199.255.255|法国||
129.206.000.000|129.206.255.255|德国||
129.214.000.000|129.214.255.255|美国||
129.215.000.000|129.215.255.255|英国||
129.217.000.000|129.217.255.255|德国||
129.226.000.000|129.226.255.255|英国||
129.227.000.000|129.227.255.255|英国||
129.233.000.000|129.233.255.255|德国||
129.234.000.000|129.234.255.255|英国||
129.240.000.000|129.240.255.255|挪威||
129.241.000.000|129.241.255.255|挪威||
129.242.000.000|129.242.255.255|挪威||
129.247.000.000|129.247.255.255|德国||
129.248.000.000|129.248.255.255|瑞士/德国/法||
130.001.000.000|130.001.000.255|法国||
130.034.195.000|130.034.195.255|日本|鬼子（仙台）|心竹
130.037.000.000|130.037.255.255|荷兰||
130.039.000.000|130.039.255.255|美国|路易斯安那州立大学|
130.059.000.000|130.059.255.255|瑞士||
130.060.000.000|130.060.255.255|瑞士||
130.066.000.000|130.066.255.255|法国||
130.067.111.000|130.067.111.255|挪威||
130.073.000.000|130.073.255.255|德国||
130.075.000.000|130.075.255.255|德国||
130.078.000.000|130.078.255.255|荷兰||
130.079.000.000|130.079.255.255|法国||
130.082.000.000|130.082.255.255|瑞士||
130.083.000.000|130.083.255.255|德国||
130.084.000.000|130.084.255.255|法国||
130.088.001.000|130.088.255.255|英国|曼彻斯特大学|
130.089.000.000|130.089.255.255|荷兰||
130.092.000.000|130.092.255.255|瑞士||
130.098.000.000|130.098.255.255|法国||
130.100.000.000|130.100.255.255|瑞典||
130.104.000.000|130.104.255.255|比利时||
130.112.000.000|130.112.255.255|荷兰||
130.115.000.000|130.115.255.255|荷兰||
130.120.000.000|130.120.255.255|法国||
130.125.000.000|130.125.255.255|瑞士||
130.133.000.000|130.133.255.255|德国||
130.136.000.000|130.136.255.255|意大利||
130.138.000.000|130.140.255.255|荷兰||
130.141.000.000|130.141.255.255|荷兰||
130.142.000.000|130.143.255.255|荷兰||
130.144.000.000|130.144.255.255|荷兰||
130.145.000.000|130.147.255.255|荷兰||
130.149.000.000|130.149.255.255|德国||
130.153.000.000|130.153.255.255|日本|鬼子（东京电气通信大学）|
130.159.000.000|130.159.255.255|英国||
130.161.000.000|130.161.255.255|荷兰||
130.168.000.000|130.168.255.255|美国||
130.183.000.000|130.183.255.255|德国||
130.186.000.000|130.186.255.255|意大利||
130.188.000.000|130.188.255.255|芬兰||
130.190.000.000|130.190.255.255|法国||
130.192.000.000|130.192.255.255|意大利||
130.198.000.000|130.198.255.255|瑞士||
130.206.000.000|130.206.255.255|西班牙||
130.208.000.000|130.208.255.255|冰岛||
130.209.000.000|130.209.255.255|英国||
130.223.000.000|130.223.255.255|瑞士||
130.225.000.000|130.225.255.255|丹麦||
130.226.000.000|130.226.255.255|丹麦||
130.227.000.000|130.227.255.255|丹麦||
130.228.000.000|130.228.255.255|丹麦||
130.230.000.000|130.230.255.255|芬兰||
130.231.000.000|130.231.255.255|芬兰||
130.232.000.000|130.232.255.255|芬兰||
130.233.000.000|130.233.255.255|芬兰||
130.234.000.000|130.234.255.255|芬兰||
130.235.000.000|130.235.255.255|瑞典||
130.236.000.000|130.236.255.255|瑞典||
130.237.000.000|130.237.255.255|瑞典||
130.238.000.000|130.238.255.255|瑞典||
130.239.000.000|130.239.255.255|瑞典||
130.240.000.000|130.240.255.255|瑞典||
130.241.000.000|130.241.255.255|瑞典||
130.242.000.000|130.242.255.255|瑞典||
130.243.000.000|130.243.255.255|瑞典||
130.244.000.000|130.244.255.255|瑞典||
130.246.000.000|130.246.255.255|英国||
130.251.000.000|130.251.255.255|意大利||
131.099.000.000|131.099.255.255|德国||
131.102.000.000|131.102.255.255|瑞士||
131.107.000.000|131.107.255.255||Microsoft公司|
131.107.003.000|131.107.003.255||Microsoft日本公司|
131.111.000.000|131.111.255.255|英国||
131.111.235.000|131.111.235.255|英国|伦敦|
131.114.000.000|131.114.255.255|意大利||
131.115.000.000|131.115.255.255|瑞典||
131.115.000.000|131.116.255.255|瑞典||
131.116.000.000|131.116.255.255|瑞典||
131.117.000.000|131.117.127.255|瑞士||
131.130.000.000|131.130.255.255|奥地利||
131.152.000.000|131.152.255.255|瑞士||
131.154.000.000|131.154.255.255|意大利||
131.155.000.000|131.155.255.255|荷兰||
131.159.000.000|131.159.255.255|德国||
131.164.000.000|131.164.000.031|丹麦||
131.164.094.000|131.164.095.255|丹麦||
131.164.103.000|131.164.103.255|丹麦||
131.164.110.000|131.164.111.255|丹麦||
131.165.000.000|131.165.255.255|丹麦||
131.166.000.000|131.166.255.255|丹麦||
131.169.000.000|131.169.255.255|德国||
131.173.000.000|131.173.255.255|德国||
131.174.000.000|131.174.255.255|荷兰||
131.175.000.000|131.175.255.255|意大利||
131.176.000.000|131.176.255.255|意大利/肯尼亚||
131.177.000.000|131.177.255.255|芬兰||
131.188.000.000|131.188.255.255|德国||
131.196.000.000|131.196.255.255|法国||
131.204.200.000|131.204.210.255|美国|阿拉巴玛州|
131.205.000.000|131.205.255.255|瑞典||
131.207.000.000|131.207.255.255|芬兰||
131.208.000.000|131.208.255.255|英国||
131.211.000.000|131.211.255.255|荷兰||
131.220.000.000|131.220.255.255|德国||
131.224.000.000|131.224.255.255|荷兰||
131.227.000.000|131.227.255.255|英国||
131.228.000.000|131.228.255.255|芬兰||
131.230.000.000|131.230.255.255|美国|伊利诺伊州南方大学|
131.231.000.000|131.231.255.255|英国||
131.234.000.000|131.234.255.255|德国||
131.237.000.000|131.237.255.255|荷兰||
131.246.000.000|131.246.255.255|德国|恺撒斯劳腾大学|
131.246.000.000|131.246.255.255|德国||
131.251.000.000|131.251.255.255|英国||
131.254.000.000|131.254.255.255|法国||
132.064.000.000|132.064.255.255|以色列||
132.065.000.000|132.065.255.255|以色列||
132.066.000.000|132.066.255.255|以色列||
132.067.000.000|132.067.255.255|以色列||
132.068.000.000|132.068.255.255|以色列||
132.069.000.000|132.069.255.255|以色列||
132.070.000.000|132.070.255.255|以色列||
132.071.000.000|132.071.255.255|以色列||
132.072.000.000|132.072.255.255|以色列||
132.073.000.000|132.073.255.255|以色列||
132.074.000.000|132.074.255.255|以色列||
132.075.000.000|132.075.255.255|以色列||
132.076.000.000|132.076.255.255|以色列||
132.077.000.000|132.077.255.255|以色列||
132.078.000.000|132.078.255.255|以色列||
132.146.000.000|132.146.255.255|英国||
132.149.000.000|132.149.255.255|法国||
132.150.000.000|132.150.255.255|挪威||
132.153.000.000|132.153.255.255|英国||
132.155.000.000|132.155.255.255|芬兰||
132.165.000.000|132.165.255.255|法国||
132.166.000.000|132.166.255.255|法国||
132.167.000.000|132.167.255.255|法国||
132.168.000.000|132.168.255.255|法国||
132.169.000.000|132.169.255.255|法国||
132.171.000.000|132.171.255.255|芬兰||
132.176.000.000|132.176.255.255|德国||
132.180.000.000|132.180.255.255|德国||
132.180.230.000|132.180.240.255|德国||
132.185.000.000|132.185.255.255|英国||
132.186.000.000|132.186.255.255|澳大利亚||
132.187.000.000|132.187.255.255|德国||
132.194.110.000|132.194.130.255|美国|丹佛|
132.195.000.000|132.195.255.255|德国||
132.196.000.000|132.196.255.255|瑞典||
132.199.000.000|132.199.255.255|德国||
132.227.000.000|132.227.255.255|法国||
132.229.000.000|132.229.255.255|荷兰||
132.230.000.000|132.230.255.255|德国||
132.231.000.000|132.231.255.255|德国||
132.246.027.000|132.246.027.255|北京|北京教育网|
132.252.000.000|132.252.255.255|德国||
133.009.045.000|133.009.045.255|日本|鬼子|
133.092.090.000|133.092.100.255|日本|鬼子（高松市）|
133.092.090.000|133.092.100.255|日本|鬼子|
133.223.000.000|139.223.255.255|台湾省||
134.001.000.000|134.001.255.255|德国||
134.002.000.000|134.002.255.255|德国||
134.013.000.000|134.013.255.255|法国||
134.021.000.000|134.021.255.255|瑞士||
134.028.000.000|134.028.255.255|德国||
134.030.000.000|134.030.255.255|德国||
134.034.000.000|134.034.255.255|德国||
134.036.000.000|134.036.255.255|英国||
134.037.000.000|134.037.255.255|芬兰||
134.038.000.000|134.038.255.255|瑞士||
134.040.000.000|134.040.255.255|瑞士/德国/法||
134.046.000.000|134.046.255.255|德国||
134.047.000.000|134.047.255.255|挪威||
134.058.000.000|134.058.255.255|比利时||
134.059.000.000|134.059.255.255|法国||
134.060.000.000|134.060.255.255|德国||
134.061.000.000|134.061.255.255|德国||
134.076.000.000|134.076.255.255|德国||
134.081.000.000|134.081.255.255|德国||
134.083.000.000|134.083.255.255|英国||
134.091.000.000|134.091.255.255|德国||
134.092.000.000|134.092.255.255|德国||
134.093.000.000|134.093.255.255|德国||
134.094.000.000|134.094.255.255|德国||
134.095.000.000|134.095.255.255|德国||
134.096.000.000|134.096.255.255|德国||
134.097.000.000|134.097.255.255|德国||
134.098.000.000|134.098.255.255|德国||
134.099.000.000|134.099.255.255|德国||
134.100.000.000|134.100.255.255|德国||
134.101.000.000|134.101.255.255|德国||
134.102.000.000|134.102.255.255|德国||
134.103.000.000|134.103.255.255|德国||
134.104.000.000|134.104.255.255|德国||
134.105.000.000|134.105.255.255|德国||
134.106.000.000|134.106.255.255|德国||
134.107.000.000|134.107.255.255|德国||
134.108.000.000|134.108.255.255|德国||
134.109.000.000|134.109.255.255|德国||
134.110.000.000|134.110.255.255|德国||
134.119.000.000|134.119.255.255|挪威||
134.130.000.000|134.130.255.255|德国||
134.138.000.000|134.138.255.255|瑞典||
134.147.000.000|134.147.255.255|德国||
134.151.000.000|134.151.255.255|英国||
134.155.000.000|134.155.255.255|德国||
134.157.000.000|134.157.255.255|法国||
134.158.000.000|134.158.255.255|法国||
134.169.000.000|134.169.255.255|德国||
134.171.000.000|134.171.255.255|德国||
134.176.000.000|134.176.255.255|德国||
134.184.000.000|134.184.255.255|比利时||
134.188.000.000|134.188.255.255|荷兰||
134.191.000.000|134.191.255.255|英国||
134.206.000.000|134.206.255.255|法国||
134.208.000.000|134.208.255.255|台湾省||
134.212.000.000|134.212.255.255|法国||
134.214.000.000|134.214.255.255|法国||
134.219.000.000|134.219.255.255|英国||
134.220.000.000|134.220.255.255|英国||
134.221.000.000|134.221.255.255|荷兰||
134.222.000.000|134.222.255.255|荷兰||
134.225.000.000|134.225.255.255|英国||
134.226.000.000|134.226.255.255|爱尔兰||
134.227.000.000|134.227.255.255|法国||
134.239.027.032|134.239.027.063|英国||
134.245.000.000|134.245.255.255|德国||
134.246.000.000|134.246.255.255|法国||
134.247.000.000|134.247.255.255|德国||
136.148.000.000|136.148.255.255|英国||
136.155.000.000|136.155.255.255|瑞典||
136.156.000.000|136.156.255.255|英国||
136.157.000.000|136.157.255.255|美国||
136.158.000.000|136.158.255.255|挪威||
136.163.000.000|136.163.255.255|瑞典||
136.170.000.000|136.170.255.255|英国||
136.172.000.000|136.172.255.255|德国||
136.199.000.000|136.199.255.255|德国||
136.201.000.000|136.201.255.255|爱尔兰||
136.206.000.000|136.206.255.255|爱尔兰||
136.231.000.000|136.231.255.255|荷兰||
136.232.000.000|136.232.255.255|瑞士||
136.243.000.000|136.243.255.255|德国||
137.017.000.000|137.017.255.255|荷兰||
137.033.000.000|137.033.255.255|芬兰||
137.043.000.000|137.043.255.255|爱尔兰||
137.044.000.000|137.044.255.255|英国||
137.047.000.000|137.047.255.255|挪威||
137.050.000.000|137.050.255.255|英国||
137.056.000.000|137.056.255.255|荷兰||
137.058.000.000|137.058.255.255|法国||
137.073.000.000|137.073.255.255|英国||
137.096.000.000|137.096.255.255|瑞典||
137.101.000.000|137.101.255.255|英国||
137.108.000.000|137.108.255.255|英国||
137.120.000.000|137.120.255.255|荷兰||
137.121.000.000|137.121.255.255|法国||
137.129.000.000|137.129.255.255|法国||
137.132.000.000|137.132.255.255|新加坡||
137.133.000.000|137.133.255.255|挪威||
137.138.000.000|137.138.255.255|瑞士||
137.156.000.000|137.156.255.255|瑞士||
137.163.000.000|137.163.255.255|芬兰||
137.174.000.000|137.174.255.255|荷兰||
137.189.000.000|137.189.255.255|香港||
137.193.000.000|137.193.255.255|德国||
137.194.000.000|137.194.255.255|法国||
137.195.000.000|137.195.255.255|英国||
137.204.000.000|137.204.255.255|意大利||
137.205.000.000|137.205.255.255|英国||
137.208.000.000|137.208.255.255|奥地利||
137.213.000.000|137.213.255.255|英国||
137.217.000.000|137.217.255.255|挪威||
137.222.000.000|137.222.255.255|英国||
137.223.000.000|137.223.255.255|英国||
137.224.000.000|137.224.255.255|荷兰||
137.226.000.000|137.226.255.255|德国|亚琛工业大学|
137.226.000.000|137.226.255.255|德国||
137.248.000.000|137.248.255.255|德国||
137.250.000.000|137.250.255.255|德国||
137.250.025.000|137.250.030.255|德国|奥格斯堡|
137.251.000.000|137.251.255.255|德国||
138.004.000.000|138.004.255.255|西班牙||
138.006.000.000|138.006.255.255|瑞典||
138.014.000.000|138.014.255.255|瑞典||
138.021.000.000|138.021.255.255|法国||
138.022.000.000|138.022.255.255|奥地利||
138.037.000.000|138.037.255.255|英国||
138.038.000.000|138.038.255.255|英国||
138.040.000.000|138.040.255.255|英国||
138.041.000.000|138.041.255.255|意大利||
138.048.000.000|138.048.255.255|比利时||
138.062.000.000|138.062.255.255|挪威||
138.063.000.000|138.063.255.255|法国||
138.066.000.000|138.066.255.255|意大利||
138.070.000.000|138.070.255.255|意大利||
138.077.000.000|138.077.255.255|澳大利亚|中昆士兰州大学|
138.081.000.000|138.081.255.255|瑞士||
138.096.000.000|138.096.255.255|法国||
138.100.000.000|138.100.255.255|西班牙||
138.102.000.000|138.102.255.255|法国||
138.103.000.000|138.103.255.255|瑞典||
138.104.000.000|138.104.255.255|英国||
138.124.000.000|138.124.255.255|挪威||
138.131.000.000|138.131.255.255|瑞士||
138.132.000.000|138.132.255.255|意大利||
138.134.000.000|138.134.255.255|以色列||
138.187.000.000|138.187.255.255|瑞士||
138.188.000.000|138.188.255.255|瑞士||
138.189.000.000|138.189.255.255|瑞士||
138.190.000.000|138.190.255.255|瑞士||
138.191.000.000|138.191.255.255|瑞士||
138.195.000.000|138.195.255.255|法国||
138.198.000.000|138.198.255.255|英国||
138.199.000.000|138.199.255.255|德国||
138.200.000.000|138.200.255.255|德国||
138.203.000.000|138.203.255.255|比利时||
138.205.000.000|138.205.255.255|荷兰||
138.216.000.000|138.216.255.255|芬兰||
138.221.000.000|138.221.255.255|瑞典||
138.222.000.000|138.222.255.255|德国||
138.223.000.000|138.223.255.255|瑞士||
138.231.000.000|138.231.255.255|法国||
138.232.000.000|138.232.255.255|奥地利||
138.244.000.000|138.244.255.255|德国||
138.245.000.000|138.245.255.255|德国||
138.246.000.000|138.246.255.255|德国||
138.248.120.000|138.248.120.255|德国||
138.249.000.000|138.249.255.255|芬兰||
138.250.000.000|138.250.255.255|英国||
138.251.000.000|138.251.255.255|英国||
138.253.000.000|138.253.255.255|英国||
139.001.000.000|139.001.255.255|德国||
139.002.000.000|139.002.255.255|德国||
139.003.000.000|139.003.255.255|德国||
139.003.020.000|139.003.025.255|德国|科隆|
139.004.000.000|139.004.255.255|德国||
139.005.000.000|139.005.255.255|德国||
139.006.000.000|139.006.255.255|德国||
139.007.000.000|139.007.255.255|德国||
139.008.000.000|139.008.255.255|德国||
139.010.000.000|139.010.255.255|德国||
139.011.000.000|139.011.255.255|德国||
139.012.000.000|139.012.255.255|德国||
139.013.000.000|139.013.255.255|德国||
139.014.000.000|139.014.255.255|德国||
139.015.000.000|139.015.255.255|德国||
139.016.000.000|139.016.255.255|德国||
139.017.000.000|139.017.255.255|德国||
139.018.000.000|139.018.255.255|德国||
139.019.000.000|139.019.255.255|德国||
139.020.000.000|139.020.255.255|德国||
139.021.000.000|139.021.255.255|德国||
139.022.000.000|139.022.255.255|德国||
139.023.000.000|139.023.255.255|德国||
139.024.000.000|139.024.255.255|德国||
139.025.000.000|139.025.255.255|德国||
139.026.000.000|139.026.255.255|德国||
139.027.000.000|139.027.255.255|德国||
139.028.000.000|139.028.255.255|德国||
139.029.000.000|139.029.255.255|德国||
139.030.000.000|139.030.255.255|德国||
139.050.000.000|139.050.255.255|德国||
139.054.000.000|139.054.255.255|法国||
139.058.000.000|139.058.255.255|瑞典||
139.063.000.000|139.063.255.255|荷兰||
139.074.000.000|139.074.255.255|芬兰||
139.075.000.000|139.075.255.255|德国||
139.079.000.000|139.079.255.255|瑞士||
139.083.000.000|139.083.255.255|葡萄牙||
139.091.000.000|139.091.255.255|希腊||
139.092.000.000|139.092.255.255|欧洲||
139.092.088.000|139.092.089.255|以色列||
139.092.091.000|139.092.092.255|以色列||
139.092.098.000|139.092.098.255|以色列||
139.092.182.000|139.092.185.255|以色列||
139.092.206.000|139.092.208.255|以色列||
139.092.251.000|139.092.253.255|以色列||
139.097.000.000|139.097.255.255|芬兰||
139.100.000.000|139.100.255.255|法国||
139.105.000.000|139.105.255.255|挪威||
139.106.000.000|139.106.255.255|挪威||
139.107.000.000|139.107.255.255|挪威||
139.108.000.000|139.108.255.255|挪威||
139.109.000.000|139.109.255.255|挪威||
139.110.000.000|139.110.255.255|挪威||
139.111.000.000|139.111.255.255|挪威||
139.112.000.000|139.112.255.255|挪威||
139.113.000.000|139.113.255.255|挪威||
139.114.000.000|139.114.255.255|挪威||
139.115.000.000|139.115.255.255|挪威||
139.116.000.000|139.116.255.255|挪威||
139.117.000.000|139.117.255.255|挪威||
139.118.000.000|139.118.255.255|挪威||
139.119.000.000|139.119.255.255|挪威||
139.120.000.000|139.120.255.255|挪威||
139.124.000.000|139.124.255.255|法国||
139.128.000.000|139.128.255.255|意大利||
139.132.000.000|139.132.255.255|澳大利亚|Victoria College|
139.133.000.000|139.133.255.255|英国||
139.143.000.000|139.143.255.255|英国||
139.145.000.000|139.145.255.255|挪威||
139.153.000.000|139.153.255.255|英国||
139.157.000.000|139.157.255.255|芬兰||
139.160.000.000|139.160.255.255|法国||
139.165.000.000|139.165.255.255|比利时||
139.165.000.000|139.165.255.255|比利时||
139.174.000.000|139.174.255.255|德国||
139.175.000.000|139.175.255.255|台湾省||
139.184.000.000|139.184.255.255|英国||
139.191.000.000|139.191.255.255|意大利||
139.222.000.000|139.222.255.255|英国||
140.077.000.000|140.077.255.255|法国||
140.078.000.000|140.078.255.255|奥地利||
140.092.000.000|140.092.255.255|台湾省||
140.093.000.000|140.093.255.255|法国||
140.094.000.000|140.094.255.255|法国||
140.096.000.000|140.096.255.255|台湾省||
140.097.000.000|140.097.255.255|英国||
140.105.000.000|140.105.255.255|意大利||
140.109.000.000|140.138.255.255|台湾省||
140.112.000.000|140.112.255.255|台湾省|台湾大学|
140.150.000.000|140.150.255.255|瑞典||
140.164.000.000|140.164.255.255|意大利||
140.166.000.000|140.166.255.255|瑞典||
140.174.241.000|140.174.241.255|美国||
140.179.000.000|140.179.255.255|英国||
140.181.000.000|140.181.255.255|德国||
140.203.000.000|140.203.255.255|爱尔兰||
140.204.000.000|140.204.255.255|英国||
140.231.000.000|140.231.255.255|美国||
141.001.000.000|141.001.255.255|德国||
141.002.000.000|141.002.255.255|德国||
141.003.000.000|141.003.255.255|德国||
141.004.000.000|141.004.255.255|德国||
141.005.000.000|141.005.255.255|德国||
141.006.000.000|141.006.255.255|德国||
141.006.207.000|141.006.207.255|瑞士||
141.007.000.000|141.007.255.255|德国||
141.010.000.000|141.010.255.255|德国||
141.011.000.000|141.011.255.255|德国||
141.012.000.000|141.012.255.255|德国||
141.013.000.000|141.013.255.255|德国||
141.014.000.000|141.014.255.255|德国||
141.015.000.000|141.015.255.255|德国||
141.016.000.000|141.016.255.255|德国||
141.017.000.000|141.017.255.255|德国||
141.018.000.000|141.018.255.255|德国||
141.019.000.000|141.019.255.255|德国||
141.020.000.000|141.020.255.255|德国||
141.021.000.000|141.021.255.255|德国||
141.022.000.000|141.022.255.255|德国||
141.023.000.000|141.023.255.255|德国||
141.024.000.000|141.024.255.255|德国||
141.025.000.000|141.025.255.255|德国||
141.026.000.000|141.026.255.255|德国||
