20090810,181558,30.206293,120.209473,40.0,1,5,4.2,110.8,2.2
20090810,181559,30.206301,120.209488,38.5,1,4,7.1,71.4,4.2
20090810,181600,30.206314,120.209518,37.5,1,4,9.9,66.5,4.2
20090810,181601,30.206324,120.209541,37.5,1,4,9.8,73.2,4.2
20090810,181602,30.206337,120.209572,38.5,1,4,13.0,72.7,4.2
20090810,181603,30.206348,120.209602,38.5,1,4,10.7,71.0,4.2
20090810,181604,30.206362,120.209625,38.0,1,4,10.7,71.5,4.2
20090810,181605,30.206360,120.209656,38.0,1,5,11.1,94.2,2.1
20090810,181606,30.206356,120.209686,38.0,1,5,12.0,99.3,2.1
20090810,181607,30.206358,120.209717,37.5,1,4,11.0,87.5,4.6
20090810,181608,30.206367,120.209747,37.5,1,4,10.9,66.9,4.6
20090810,181609,30.206379,120.209778,37.5,1,4,10.6,64.7,3.4
20090810,181610,30.206411,120.209793,40.0,1,4,11.7,75.5,3.1
20090810,181611,30.206444,120.209816,41.5,1,4,10.6,72.7,3.1
20090810,181612,30.206453,120.209846,41.5,1,4,9.8,69.6,3.4
20090810,181613,30.206463,120.209885,41.5,1,5,10.5,75.1,2.5
20090810,181614,30.206476,120.209915,40.0,1,4,7.5,51.2,3.4
20090810,181615,30.206493,120.209946,41.0,1,5,10.0,62.7,2.5
20090810,181616,30.206526,120.209969,41.0,1,4,9.4,66.6,2.6
20090810,181617,30.206541,120.209999,39.0,1,5,9.0,72.6,2.5
20090810,181618,30.206547,120.210037,38.5,1,5,10.9,96.2,2.5
20090810,181619,30.206556,120.210068,38.5,1,5,9.7,78.6,1.8
20090810,181620,30.206564,120.210098,38.0,1,5,9.8,77.5,1.8
20090810,181621,30.206577,120.210121,37.5,1,5,9.9,79.0,2.5
20090810,181622,30.206587,120.210152,38.0,1,5,10.2,71.9,1.8
20090810,181623,30.206593,120.210182,37.5,1,5,9.4,77.2,1.8
20090810,181624,30.206602,120.210213,37.0,1,5,9.5,70.2,1.8
20090810,181625,30.206606,120.210243,36.0,1,5,10.0,83.4,1.8
20090810,181626,30.206621,120.210266,36.0,1,6,9.7,56.7,1.6
20090810,181627,30.206608,120.210297,34.5,1,7,9.6,98.1,1.4
20090810,181628,30.206610,120.210320,32.5,1,4,7.9,81.4,4.5
20090810,181629,30.206614,120.210350,33.0,1,5,9.6,73.3,3.3
20090810,181630,30.206615,120.210381,33.0,1,5,9.4,76.0,3.3
20090810,181631,30.206614,120.210411,32.5,1,4,9.6,82.3,3.5
20090810,181632,30.206614,120.210442,33.0,1,5,9.8,82.2,3.3
20090810,181633,30.206614,120.210472,33.0,1,5,9.9,67.8,3.3
20090810,181634,30.206612,120.210503,33.0,1,5,10.3,83.9,3.3
20090810,181635,30.206614,120.210541,33.0,1,4,10.1,77.2,3.5
20090810,181636,30.206581,120.210587,32.5,1,5,9.6,53.8,3.3
20090810,181637,30.206573,120.210617,31.5,1,5,9.9,82.1,3.3
20090810,181638,30.206593,120.210648,31.0,1,5,12.1,95.9,2.5
20090810,181639,30.206587,120.210678,31.0,1,5,10.7,71.7,3.3
20090810,181640,30.206568,120.210724,30.5,1,4,11.4,82.0,4.5
20090810,181641,30.206566,120.210762,30.5,1,5,11.2,84.5,3.3
20090810,181642,30.206573,120.210793,30.5,1,4,11.6,54.1,3.5
20090810,181643,30.206633,120.210800,31.5,1,4,9.0,45.7,3.1
20090810,181644,30.206705,120.210800,32.5,1,4,10.0,59.1,3.1
20090810,181645,30.206865,120.210770,35.0,1,4,10.5,62.3,1.9
20090810,181646,30.206884,120.210800,36.0,1,4,11.1,59.7,1.9
20090810,181647,30.206909,120.210823,37.0,1,4,11.3,50.2,1.9
20090810,181648,30.206896,120.210861,38.0,1,6,11.1,77.3,1.6
20090810,181649,30.206917,120.210892,38.5,1,5,10.9,70.1,1.7
20090810,181650,30.206924,120.210922,38.0,1,4,10.9,70.0,4.5
20090810,181651,30.206919,120.210960,39.0,1,5,11.4,102.3,2.0
20090810,181652,30.206928,120.210991,38.5,1,4,10.6,76.9,3.4
